A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,Type
0.27451,0.5,0.321429,0.5,0.333333,0.409091,0.347826,0.37037,0.21875,0.25641,0.272727,0.387097,0.25,0.391304,0.307692,0.6,0.578947,0.461538,0.366667,0.183673,0.371429,0.44,0.4,0.7,0.538462,0.193548,0.185185,0.363636,0.47619,0.25,0,0.703841,0.473837,0.478947,0.212612,0.815789,0.812775,0.598111,0.701856,0.818471,0.454822,0.818471,0.827193,Jogging
0.27451,0.5,0.392857,0.269231,0.37037,0.454545,0.478261,0.222222,0.3125,0.205128,0.30303,0.387097,0.416667,0.478261,0.5,0.44,0.315789,0.5,0.466667,0.020408,0.371429,0.36,0.24,0.5,0.307692,0.354839,0.407407,0.545455,0.571429,0.229167,0,0.653864,0.593023,0.647368,0.200772,0.304211,0.802496,0.550892,0.698376,0.815287,0.401015,0.815287,0.798651,Jogging
0.254902,0.428571,0.357143,0.576923,0.296296,0.5,0.26087,0.407407,0.3125,0.153846,0.393939,0.419355,0.5,0.347826,0.230769,0.6,0.473684,0.5,0.366667,0.061224,0.285714,0.44,0.28,0.6,0.5,0.258065,0.296296,0.545455,0.428571,0.270833,0,0.646923,0.594477,0.392105,0.583784,0.2,0.797357,0.573977,0.696056,0.80414,0.42132,0.80414,0.805397,Jogging
0.254902,0.392857,0.428571,0.461538,0.333333,0.454545,0.391304,0.259259,0.34375,0.230769,0.30303,0.387097,0.458333,0.565217,0.384615,0.32,0.631579,0.461538,0.433333,0.020408,0.257143,0.48,0.16,0.55,0.423077,0.548387,0.296296,0.454545,0.380952,0.229167,0,0.642758,0.607558,0.389474,0.128897,0.386842,0.792217,0.56873,0.62297,0.800955,0.422335,0.800955,0.77945,Jogging
0.235294,0.571429,0.321429,0.423077,0.296296,0.5,0.391304,0.259259,0.34375,0.179487,0.30303,0.258065,0.583333,0.608696,0.461538,0.28,0.736842,0.346154,0.333333,0.081633,0.285714,0.32,0.48,0.5,0.269231,0.290323,0.444444,0.590909,0.619048,0.1875,0,0.657103,0.587209,0.578947,0.154956,0.305263,0.79442,0.543547,0.649652,0.809713,0.384772,0.809713,0.780488,Jogging
0.27451,0.428571,0.392857,0.346154,0.481481,0.272727,0.478261,0.37037,0.25,0.205128,0.272727,0.387097,0.458333,0.521739,0.5,0.32,0.631579,0.576923,0.3,0.040816,0.285714,0.44,0.32,0.35,0.615385,0.290323,0.407407,0.409091,0.52381,0.208333,0,0.652938,0.572674,0.265789,0.36973,0.384211,0.79442,0.549843,0.639211,0.811306,0.398985,0.811306,0.785158,Jogging
0.254902,0.535714,0.357143,0.423077,0.444444,0.227273,0.391304,0.37037,0.25,0.230769,0.424242,0.258065,0.541667,0.347826,0.423077,0.36,0.526316,0.615385,0.333333,0.040816,0.314286,0.36,0.24,0.55,0.307692,0.354839,0.481481,0.5,0.47619,0.25,0,0.645997,0.614826,0.237594,0.168649,0.989474,0.820852,0.590766,0.694896,0.830414,0.453807,0.830414,0.818889,Jogging
0.27451,0.464286,0.321429,0.423077,0.407407,0.409091,0.391304,0.407407,0.28125,0.153846,0.333333,0.419355,0.458333,0.608696,0.384615,0.36,0.421053,0.384615,0.433333,0.061224,0.285714,0.52,0.24,0.5,0.384615,0.354839,0.296296,0.454545,0.714286,0.208333,0,0.638593,0.575581,0.218421,0.212162,0.636842,0.793686,0.576076,0.686775,0.812102,0.425381,0.812102,0.792423,Jogging
0.27451,0.357143,0.428571,0.384615,0.407407,0.363636,0.391304,0.296296,0.34375,0.230769,0.333333,0.290323,0.583333,0.391304,0.5,0.4,0.526316,0.384615,0.4,0.061224,0.2,0.4,0.36,0.4,0.5,0.322581,0.555556,0.545455,0.380952,0.208333,0,0.650162,0.656977,0.552632,0.421622,0.452632,0.779736,0.577125,0.612529,0.789013,0.438579,0.789013,0.773742,Jogging
0.235294,0.428571,0.428571,0.423077,0.37037,0.545455,0.391304,0.296296,0.3125,0.153846,0.393939,0.354839,0.458333,0.478261,0.423077,0.32,0.473684,0.576923,0.4,0.040816,0.285714,0.4,0.48,0.5,0.269231,0.225806,0.444444,0.636364,0.571429,0.166667,0,0.640444,0.584302,0.301754,0.271814,0.315789,0.777533,0.585519,0.654292,0.79379,0.443655,0.79379,0.783601,Jogging
0.254902,0.428571,0.428571,0.461538,0.296296,0.454545,0.434783,0.37037,0.21875,0.205128,0.30303,0.451613,0.458333,0.434783,0.5,0.32,0.526316,0.461538,0.366667,0.040816,0.371429,0.32,0.36,0.5,0.346154,0.387097,0.37037,0.454545,0.666667,0.166667,0,0.638593,0.546512,0.307368,0.497297,0.636842,0.800294,0.565582,0.675174,0.820064,0.42132,0.820064,0.801764,Jogging
0.254902,0.464286,0.357143,0.384615,0.518519,0.363636,0.347826,0.259259,0.375,0.205128,0.363636,0.322581,0.541667,0.347826,0.461538,0.44,0.684211,0.384615,0.366667,0.061224,0.314286,0.4,0.32,0.35,0.346154,0.419355,0.555556,0.5,0.380952,0.208333,0,0.647385,0.584302,0.647368,0.666666,0.302105,0.78928,0.577125,0.664733,0.792197,0.448731,0.792197,0.795537,Jogging
0.27451,0.392857,0.357143,0.346154,0.518519,0.409091,0.391304,0.444444,0.21875,0.179487,0.363636,0.354839,0.458333,0.391304,0.5,0.48,0.736842,0.384615,0.233333,0.040816,0.257143,0.6,0.24,0.55,0.384615,0.419355,0.296296,0.409091,0.52381,0.229167,0,0.630727,0.569767,0.638596,0.318919,0.468421,0.779001,0.519412,0.664733,0.796975,0.380711,0.796975,0.771666,Jogging
0.254902,0.285714,0.464286,0.384615,0.481481,0.363636,0.347826,0.407407,0.34375,0.205128,0.424242,0.354839,0.416667,0.347826,0.423077,0.36,0.578947,0.423077,0.466667,0.020408,0.342857,0.44,0.36,0.35,0.346154,0.354839,0.333333,0.454545,0.619048,0.229167,0,0.637205,0.600291,0.721053,0.32072,0.418421,0.762849,0.604407,0.719258,0.769108,0.469036,0.769108,0.793461,Jogging
0.235294,0.428571,0.428571,0.384615,0.444444,0.454545,0.391304,0.296296,0.34375,0.153846,0.363636,0.322581,0.458333,0.652174,0.346154,0.4,0.684211,0.230769,0.466667,0.020408,0.314286,0.32,0.32,0.45,0.346154,0.387097,0.555556,0.363636,0.47619,0.229167,0,0.637205,0.614826,0.31228,0.675676,0.305263,0.77533,0.559286,0.658933,0.783439,0.425381,0.783439,0.77945,Jogging
0.235294,0.5,0.321429,0.461538,0.222222,0.545455,0.478261,0.296296,0.34375,0.205128,0.393939,0.322581,0.541667,0.608696,0.346154,0.28,0.526316,0.576923,0.333333,0.040816,0.228571,0.44,0.44,0.45,0.423077,0.258065,0.37037,0.590909,0.571429,0.208333,0,0.634429,0.59593,0.301754,0.330811,0.626316,0.765786,0.597062,0.646172,0.78742,0.453807,0.78742,0.775817,Jogging
0.254902,0.464286,0.535714,0.384615,0.296296,0.409091,0.391304,0.37037,0.28125,0.153846,0.363636,0.387097,0.583333,0.608696,0.346154,0.24,0.368421,0.461538,0.4,0.081633,0.285714,0.52,0.16,0.5,0.461538,0.258065,0.259259,0.590909,0.666667,0.208333,0,0.638593,0.617733,0.226316,0.254826,0.260526,0.795154,0.60021,0.683295,0.805732,0.451777,0.805732,0.79917,Jogging
0.235294,0.464286,0.357143,0.5,0.333333,0.272727,0.608696,0.444444,0.21875,0.179487,0.30303,0.387097,0.583333,0.521739,0.384615,0.2,0.421053,0.538462,0.433333,0.061224,0.285714,0.36,0.36,0.45,0.307692,0.516129,0.333333,0.454545,0.666667,0.1875,0,0.655252,0.607558,0.155556,0.864865,0.721053,0.765051,0.610703,0.640371,0.789809,0.451777,0.789809,0.785677,Jogging
0.27451,0.321429,0.464286,0.384615,0.407407,0.5,0.26087,0.481481,0.21875,0.205128,0.272727,0.483871,0.5,0.521739,0.423077,0.2,0.631579,0.461538,0.333333,0.081633,0.314286,0.44,0.28,0.45,0.5,0.193548,0.444444,0.545455,0.666667,0.145833,0,0.641832,0.579942,0.245615,0.287568,0.884211,0.78047,0.58447,0.656613,0.789013,0.437563,0.789013,0.780488,Jogging
0.254902,0.428571,0.285714,0.538462,0.481481,0.272727,0.391304,0.481481,0.25,0.179487,0.424242,0.193548,0.583333,0.434783,0.461538,0.36,0.578947,0.307692,0.466667,0.061224,0.342857,0.2,0.36,0.3,0.423077,0.419355,0.518519,0.636364,0.285714,0.229167,0,0.640444,0.619186,0.364912,0.168649,0.584211,0.774596,0.602308,0.643852,0.782643,0.473096,0.782643,0.789829,Jogging
0.294118,0.464286,0.357143,0.538462,0.333333,0.318182,0.391304,0.37037,0.28125,0.179487,0.333333,0.419355,0.5,0.478261,0.423077,0.44,0.368421,0.461538,0.366667,0.061224,0.285714,0.44,0.32,0.45,0.461538,0.387097,0.407407,0.545455,0.333333,0.25,0,0.63813,0.569767,0.136842,0.180179,0.289474,0.803965,0.560336,0.650812,0.816083,0.414213,0.816083,0.78931,Jogging
0.215686,0.5,0.428571,0.423077,0.444444,0.272727,0.304348,0.444444,0.21875,0.205128,0.363636,0.516129,0.416667,0.347826,0.5,0.32,0.526316,0.346154,0.333333,0.122449,0.228571,0.44,0.28,0.6,0.384615,0.387097,0.481481,0.363636,0.47619,0.229167,0,0.634429,0.604651,0.491227,0.263784,0.310526,0.793686,0.579224,0.63109,0.808121,0.443655,0.808121,0.783083,Jogging
0.117647,0.535714,0.535714,0.269231,0.259259,0.454545,0.391304,0.296296,0.375,0.282051,0.454545,0.290323,0.5,0.391304,0.346154,0.12,0.421053,0.576923,0.3,0.102041,0.542857,0.48,0.32,0.35,0.230769,0.258065,0.407407,0.409091,0.619048,0.1875,0,0.84174,0.392442,0.084829,0.060541,0.257895,0.642438,0.847849,0.690255,0.654459,0.671066,0.654459,0.818889,Jogging
0.156863,0.392857,0.392857,0.423077,0.407407,0.454545,0.434783,0.444444,0.3125,0.230769,0.424242,0.354839,0.333333,0.434783,0.423077,0.24,0.578947,0.5,0.333333,0.081633,0.457143,0.4,0.56,0.3,0.384615,0.225806,0.296296,0.636364,0.571429,0.145833,0,0.850069,0.444767,0.107518,0.061712,0.376316,0.646109,0.78489,0.62413,0.636146,0.624365,0.636146,0.808511,Jogging
0.058824,0.5,0.5,0.423077,0.222222,0.5,0.391304,0.444444,0.40625,0.205128,0.424242,0.258065,0.5,0.391304,0.230769,0.24,0.578947,0.576923,0.366667,0.081633,0.371429,0.36,0.6,0.6,0.269231,0.258065,0.444444,0.409091,0.47619,0.166667,0,0.857011,0.436047,0.126316,0.068156,0.426316,0.650514,0.795383,0.577726,0.643312,0.620305,0.643312,0.80903,Jogging
0.137255,0.535714,0.678571,0.269231,0.259259,0.5,0.434783,0.37037,0.25,0.153846,0.272727,0.387097,0.416667,0.521739,0.307692,0.24,0.578947,0.538462,0.3,0.081633,0.342857,0.48,0.36,0.5,0.269231,0.419355,0.259259,0.409091,0.571429,0.229167,0,0.861638,0.531977,0.137895,0.060108,0.361053,0.56975,0.770199,0.62297,0.563694,0.604061,0.563694,0.774779,Jogging
0.117647,0.642857,0.5,0.5,0.222222,0.5,0.521739,0.148148,0.3125,0.153846,0.333333,0.322581,0.625,0.347826,0.423077,0.2,0.473684,0.5,0.433333,0.081633,0.371429,0.44,0.28,0.6,0.269231,0.354839,0.296296,0.545455,0.52381,0.208333,0,0.844516,0.479651,0.120175,0.063064,0.8,0.565345,0.762854,0.587007,0.56051,0.6,0.56051,0.754541,Jogging
0.156863,0.535714,0.5,0.423077,0.37037,0.363636,0.434783,0.259259,0.34375,0.153846,0.393939,0.354839,0.416667,0.391304,0.269231,0.36,0.526316,0.384615,0.433333,0.040816,0.228571,0.56,0.6,0.55,0.346154,0.193548,0.222222,0.454545,0.47619,0.25,0,0.856085,0.520349,0.118219,0.052852,0.457895,0.60793,0.797482,0.62181,0.59793,0.62335,0.59793,0.791905,Jogging
0.235294,0.5,0.392857,0.307692,0.259259,0.409091,0.478261,0.407407,0.1875,0.230769,0.393939,0.290323,0.458333,0.478261,0.307692,0.24,0.421053,0.538462,0.3,0.061224,0.285714,0.36,0.48,0.45,0.307692,0.258065,0.407407,0.454545,0.428571,0.333333,0,0.864415,0.646802,0.090133,0.058212,0.342105,0.65859,0.805876,0.656613,0.651274,0.637563,0.651274,0.824079,Jogging
0.196078,0.392857,0.321429,0.346154,0.444444,0.5,0.391304,0.259259,0.40625,0.205128,0.393939,0.322581,0.5,0.478261,0.230769,0.28,0.526316,0.5,0.366667,0.040816,0.2,0.32,0.32,0.75,0.346154,0.419355,0.37037,0.454545,0.571429,0.208333,0,0.851458,0.603198,0.089122,0.062612,0.310526,0.682085,0.797482,0.563805,0.666401,0.625381,0.666401,0.814219,Jogging
0.196078,0.428571,0.321429,0.384615,0.481481,0.363636,0.478261,0.444444,0.28125,0.179487,0.333333,0.354839,0.5,0.565217,0.307692,0.32,0.421053,0.384615,0.366667,0.061224,0.257143,0.32,0.24,0.65,0.5,0.387097,0.407407,0.5,0.380952,0.25,0,0.843128,0.584302,0.132457,0.059243,0.331579,0.661527,0.757608,0.571926,0.636943,0.589848,0.636943,0.785677,Jogging
0.235294,0.357143,0.357143,0.5,0.296296,0.409091,0.347826,0.333333,0.34375,0.230769,0.363636,0.290323,0.458333,0.391304,0.384615,0.32,0.421053,0.538462,0.233333,0.081633,0.257143,0.36,0.4,0.65,0.346154,0.322581,0.407407,0.454545,0.47619,0.208333,0,0.856548,0.577035,0.110526,0.060108,0.321053,0.687225,0.770199,0.589327,0.672771,0.610152,0.672771,0.816295,Jogging
0.176471,0.428571,0.428571,0.346154,0.296296,0.5,0.521739,0.444444,0.21875,0.179487,0.363636,0.258065,0.583333,0.434783,0.461538,0.2,0.421053,0.423077,0.366667,0.081633,0.2,0.36,0.48,0.4,0.384615,0.419355,0.481481,0.454545,0.571429,0.166667,0,0.844054,0.578488,0.117408,0.061405,0.331579,0.655653,0.773347,0.548724,0.637739,0.618274,0.637739,0.787753,Jogging
0.176471,0.392857,0.5,0.307692,0.407407,0.545455,0.26087,0.444444,0.25,0.25641,0.30303,0.387097,0.541667,0.391304,0.384615,0.24,0.368421,0.538462,0.366667,0.040816,0.228571,0.52,0.4,0.55,0.384615,0.290323,0.37037,0.5,0.619048,0.1875,0,0.856085,0.559593,0.106882,0.067684,0.868421,0.660793,0.777545,0.574246,0.65207,0.610152,0.65207,0.798132,Jogging
0.176471,0.464286,0.428571,0.346154,0.296296,0.409091,0.347826,0.407407,0.4375,0.153846,0.393939,0.354839,0.291667,0.434783,0.384615,0.32,0.736842,0.384615,0.3,0.061224,0.228571,0.48,0.48,0.45,0.384615,0.258065,0.37037,0.727273,0.380952,0.229167,0,0.857936,0.571221,0.106882,0.058378,0.217293,0.676946,0.75341,0.592807,0.664809,0.595939,0.664809,0.806954,Jogging
0.196078,0.357143,0.428571,0.230769,0.407407,0.363636,0.521739,0.333333,0.4375,0.205128,0.333333,0.322581,0.583333,0.391304,0.307692,0.36,0.526316,0.423077,0.266667,0.081633,0.257143,0.4,0.48,0.3,0.538462,0.322581,0.592593,0.454545,0.238095,0.229167,0,0.85192,0.511628,0.109023,0.055656,0.415789,0.690896,0.755509,0.542923,0.675159,0.583756,0.675159,0.797613,Jogging
0.215686,0.392857,0.392857,0.192308,0.407407,0.545455,0.478261,0.407407,0.3125,0.230769,0.242424,0.451613,0.375,0.478261,0.346154,0.28,0.684211,0.346154,0.366667,0.061224,0.228571,0.4,0.4,0.45,0.538462,0.354839,0.333333,0.409091,0.52381,0.208333,0,0.869968,0.540698,0.095396,0.073219,0.535088,0.683554,0.758657,0.577726,0.666401,0.589848,0.666401,0.815257,Jogging
0.215686,0.464286,0.214286,0.307692,0.37037,0.409091,0.347826,0.296296,0.46875,0.282051,0.424242,0.322581,0.333333,0.347826,0.423077,0.16,0.631579,0.423077,0.3,0.081633,0.257143,0.4,0.32,0.5,0.423077,0.354839,0.333333,0.727273,0.428571,0.1875,0,0.865803,0.600291,0.086842,0.068305,0.310526,0.721733,0.79958,0.588167,0.717357,0.636548,0.717357,0.846393,Jogging
0.196078,0.25,0.214286,0.461538,0.37037,0.454545,0.608696,0.444444,0.3125,0.179487,0.333333,0.354839,0.375,0.347826,0.423077,0.32,0.736842,0.269231,0.4,0.061224,0.257143,0.32,0.4,0.5,0.384615,0.419355,0.481481,0.363636,0.428571,0.270833,0,0.872281,0.584302,0.112781,0.077734,0.221053,0.721733,0.743966,0.607889,0.688694,0.583756,0.688694,0.83809,Jogging
0.215686,0.214286,0.178571,0.423077,0.555556,0.5,0.391304,0.407407,0.34375,0.282051,0.333333,0.354839,0.25,0.391304,0.346154,0.44,0.947368,0.230769,0.366667,0.061224,0.285714,0.44,0.16,0.6,0.346154,0.354839,0.592593,0.545455,0.285714,0.229167,0,0.875521,0.577035,0.122806,0.064396,0.465789,0.729809,0.713536,0.577726,0.694268,0.567513,0.694268,0.839647,Jogging
0.254902,0.214286,0.428571,0.384615,0.296296,0.681818,0.304348,0.259259,0.4375,0.205128,0.272727,0.322581,0.458333,0.347826,0.384615,0.44,0.631579,0.346154,0.266667,0.061224,0.285714,0.44,0.32,0.55,0.307692,0.387097,0.407407,0.545455,0.428571,0.229167,0,0.875983,0.552326,0.114171,0.068625,0.185714,0.68649,0.725079,0.604408,0.671178,0.566497,0.671178,0.822522,Jogging
0.137255,0.392857,0.285714,0.5,0.407407,0.409091,0.434783,0.592593,0.28125,0.205128,0.272727,0.322581,0.458333,0.478261,0.576923,0.48,0.210526,0.384615,0.266667,0.061224,0.257143,0.28,0.36,0.7,0.307692,0.516129,0.296296,0.636364,0.333333,0.208333,0,0.858862,0.524709,0.127194,0.063064,0.375789,0.667401,0.691501,0.545244,0.644108,0.552284,0.644108,0.790867,Jogging
0.215686,0.357143,0.25,0.346154,0.518519,0.454545,0.434783,0.444444,0.25,0.230769,0.212121,0.419355,0.541667,0.565217,0.346154,0.28,0.421053,0.576923,0.333333,0,0.257143,0.32,0.36,0.35,0.576923,0.290323,0.444444,0.5,0.619048,0.1875,0,0.857936,0.55814,0.122267,0.072236,0.426316,0.669604,0.720881,0.566125,0.644904,0.545178,0.644904,0.786196,Jogging
0.196078,0.321429,0.25,0.423077,0.444444,0.454545,0.608696,0.444444,0.25,0.153846,0.242424,0.290323,0.541667,0.478261,0.384615,0.4,0.684211,0.346154,0.266667,0.040816,0.228571,0.48,0.48,0.45,0.576923,0.322581,0.333333,0.318182,0.619048,0.166667,0,0.865803,0.498547,0.108501,0.05995,0.282457,0.696035,0.689402,0.555684,0.664013,0.532995,0.664013,0.804878,Jogging
0.254902,0.214286,0.178571,0.423077,0.37037,0.545455,0.652174,0.407407,0.21875,0.230769,0.242424,0.322581,0.333333,0.565217,0.461538,0.6,0.473684,0.269231,0.4,0.040816,0.314286,0.4,0.36,0.55,0.461538,0.225806,0.444444,0.409091,0.47619,0.229167,0,0.871819,0.511628,0.104562,0.07371,0.315789,0.729809,0.666317,0.584687,0.692675,0.527919,0.692675,0.829787,Jogging
0.215686,0.178571,0.357143,0.384615,0.37037,0.636364,0.652174,0.296296,0.25,0.25641,0.212121,0.387097,0.375,0.478261,0.653846,0.52,0.421053,0.192308,0.4,0.040816,0.314286,0.36,0.56,0.65,0.384615,0.322581,0.259259,0.5,0.380952,0.208333,0,0.866728,0.454942,0.101503,0.081081,0.629825,0.702643,0.66107,0.573086,0.66879,0.518782,0.66879,0.812662,Jogging
0.235294,0.285714,0.25,0.423077,0.37037,0.318182,0.521739,0.481481,0.3125,0.25641,0.333333,0.258065,0.375,0.521739,0.346154,0.6,0.368421,0.5,0.366667,0.040816,0.314286,0.44,0.4,0.65,0.384615,0.322581,0.37037,0.363636,0.47619,0.229167,0,0.879685,0.486919,0.111741,0.069096,0.392105,0.723201,0.694648,0.581206,0.695064,0.540102,0.695064,0.839128,Jogging
0.235294,0.214286,0.25,0.423077,0.37037,0.545455,0.434783,0.407407,0.34375,0.282051,0.272727,0.354839,0.291667,0.391304,0.576923,0.4,0.526316,0.269231,0.366667,0.102041,0.314286,0.44,0.48,0.45,0.307692,0.290323,0.481481,0.363636,0.47619,0.25,0,0.882925,0.536337,0.101053,0.063514,0.271053,0.753304,0.704092,0.62297,0.726115,0.562437,0.726115,0.859886,Jogging
0.254902,0.25,0.285714,0.461538,0.333333,0.545455,0.347826,0.407407,0.3125,0.25641,0.212121,0.387097,0.375,0.434783,0.5,0.56,0.368421,0.230769,0.366667,0.061224,0.342857,0.36,0.44,0.5,0.538462,0.322581,0.333333,0.363636,0.52381,0.1875,0,0.88385,0.475291,0.081114,0.066275,0.515789,0.717327,0.681007,0.556845,0.694268,0.545178,0.694268,0.829268,Jogging
0.235294,0.178571,0.392857,0.461538,0.592593,0.454545,0.391304,0.296296,0.28125,0.230769,0.090909,0.387097,0.541667,0.347826,0.461538,0.56,0.578947,0.269231,0.4,0.040816,0.342857,0.48,0.36,0.45,0.384615,0.354839,0.333333,0.363636,0.47619,0.25,0,0.889866,0.478198,0.094036,0.061712,0.440352,0.665932,0.655824,0.595128,0.643312,0.500508,0.643312,0.809549,Jogging
0.294118,0.321429,0.321429,0.5,0.259259,0.363636,0.304348,0.333333,0.46875,0.230769,0.363636,0.258065,0.333333,0.652174,0.307692,0.24,0.631579,0.423077,0.366667,0.040816,0.314286,0.48,0.44,0.7,0.307692,0.258065,0.185185,0.590909,0.47619,0.208333,0,0.875521,0.501453,0.123886,0.058627,0.5,0.676946,0.745016,0.636891,0.660032,0.584772,0.660032,0.833939,Jogging
0.27451,0.285714,0.5,0.307692,0.407407,0.272727,0.391304,0.481481,0.34375,0.205128,0.212121,0.451613,0.25,0.434783,0.423077,0.28,0.789474,0.346154,0.4,0.061224,0.285714,0.48,0.32,0.5,0.461538,0.354839,0.333333,0.363636,0.571429,0.208333,0,0.899121,0.546512,0.111278,0.063963,0.3,0.657856,0.712487,0.639211,0.648089,0.556345,0.648089,0.84328,Jogging
0.235294,0.25,0.428571,0.423077,0.518519,0.363636,0.565217,0.444444,0.15625,0.179487,0.242424,0.258065,0.5,0.478261,0.384615,0.52,0.684211,0.230769,0.4,0.061224,0.285714,0.4,0.36,0.6,0.307692,0.387097,0.444444,0.454545,0.428571,0.208333,0,0.890791,0.511628,0.109312,0.056549,0.317543,0.656388,0.67681,0.578886,0.622611,0.522843,0.622611,0.804359,Jogging
0.196078,0.357143,0.285714,0.346154,0.444444,0.681818,0.434783,0.296296,0.375,0.128205,0.272727,0.258065,0.333333,0.478261,0.5,0.56,0.421053,0.346154,0.3,0.081633,0.342857,0.32,0.48,0.45,0.461538,0.354839,0.37037,0.272727,0.571429,0.229167,0,0.891254,0.494186,0.125438,0.061838,0.355263,0.671072,0.678909,0.604408,0.642516,0.543147,0.642516,0.823041,Jogging
0.196078,0.321429,0.178571,0.5,0.555556,0.545455,0.391304,0.407407,0.28125,0.128205,0.272727,0.322581,0.375,0.347826,0.461538,0.6,0.684211,0.153846,0.266667,0.102041,0.285714,0.44,0.48,0.4,0.384615,0.387097,0.37037,0.454545,0.47619,0.208333,0,0.884313,0.508721,0.122267,0.056964,0.209474,0.673275,0.675761,0.591647,0.640924,0.543147,0.640924,0.812143,Jogging
0.078431,0.392857,0.321429,0.269231,0.259259,0.181818,0.217391,0.185185,0.125,0.102564,0.121212,0.129032,0.25,0.347826,0.307692,0.36,0.421053,0.192308,0.2,0,0.114286,0.2,0.28,0.1,0.307692,0.225806,0.407407,0.318182,0.333333,0.0625,0,0.718186,0.590116,0.142105,0.085284,0.194737,0.320852,0.395593,0.281903,0.545382,0.520812,0.545382,0.424494,Jogging
0,0.107143,0.178571,0.346154,0.37037,0.545455,0.478261,0.592593,0.46875,0.487179,0.424242,0.354839,0.416667,0.347826,0.269231,0.2,0.421053,0.538462,0.4,0.081633,0.314286,0.48,0.32,0.4,0.423077,0.354839,0.296296,0.454545,0.52381,0.25,0,0.860713,0.550872,0.115789,0.077297,0.356141,0.589574,0.813221,0.654292,0.590764,0.625381,0.590764,0.800727,Jogging
0,0.035714,0.214286,0.269231,0.333333,0.5,0.565217,0.518519,0.71875,0.435897,0.181818,0.451613,0.5,0.391304,0.346154,0.52,0.473684,0.346154,0.3,0.122449,0.228571,0.32,0.36,0.6,0.384615,0.419355,0.444444,0.454545,0.52381,0.1875,0,0.875983,0.545058,0.123886,0.061405,0.194737,0.589574,0.685205,0.549884,0.580414,0.521827,0.580414,0.756098,Jogging
0,0.071429,0.178571,0.269231,0.296296,0.409091,0.73913,0.62963,0.59375,0.435897,0.242424,0.419355,0.458333,0.434783,0.384615,0.36,0.578947,0.384615,0.333333,0.102041,0.285714,0.48,0.32,0.75,0.461538,0.322581,0.222222,0.363636,0.619048,0.1875,0,0.873207,0.472384,0.077777,0.059459,0.327368,0.590308,0.700944,0.583527,0.583599,0.527919,0.583599,0.762844,Jogging
0.019608,0.142857,0.214286,0.307692,0.407407,0.5,0.347826,0.333333,0.78125,0.461538,0.333333,0.419355,0.416667,0.391304,0.230769,0.32,0.526316,0.461538,0.366667,0.102041,0.257143,0.4,0.44,0.35,0.423077,0.516129,0.333333,0.272727,0.52381,0.25,0,0.869042,0.565407,0.081735,0.064865,0.21228,0.627753,0.772298,0.618329,0.629777,0.587817,0.629777,0.80903,Jogging
0,0.142857,0.107143,0.346154,0.185185,0.5,0.652174,0.62963,0.59375,0.461538,0.272727,0.451613,0.5,0.304348,0.307692,0.36,0.631579,0.346154,0.366667,0.061224,0.314286,0.36,0.44,0.4,0.576923,0.322581,0.333333,0.318182,0.52381,0.270833,0,0.868117,0.543605,0.100352,0.056856,0.471931,0.625551,0.734523,0.645012,0.619427,0.55533,0.619427,0.792423,Jogging
0,0.107143,0.178571,0.269231,0.296296,0.545455,0.521739,0.481481,0.625,0.512821,0.454545,0.387097,0.375,0.304348,0.269231,0.24,0.526316,0.538462,0.233333,0.102041,0.2,0.32,0.56,0.6,0.384615,0.225806,0.37037,0.5,0.47619,0.270833,0,0.857473,0.604651,0.092764,0.067215,0.957895,0.627019,0.789087,0.646172,0.627389,0.604061,0.627389,0.801245,Jogging
